20 20
9.51387349339133	9.40272725971125	5.09116063150068	0.885035320535096	1.65121917232125	2.98115467067025	9.44976283183825	0.400684963818208	5.68418743629346	0.246843762807305	6.95795144546578	8.30134967722625	2.03433150546306	5.85019982536578	3.17614767120181	0.840021928816856	0.578588749327651	6.10946981690505	4.86607939983072	3.72809137698541
4.69244417529437	9.78591603490165	5.82111193832711	8.62005157466880	4.55519991590386	5.35084597799052	5.09960784755966	5.46721674392765	7.32355966885137	3.11678645791809	2.96021696929277	8.21912674661341	1.06053117121610	8.86082580564025	6.88586017165099	8.24512997695631	3.20461111159757	8.06122781463798	9.93557836766033	8.40516900607092
7.07278125235282	4.92180873664610	0.455838576024122	1.66658520530736	6.16871129761657	1.74706655067164	9.53713444243099	9.62809058968873	4.09950908282565	9.54205954956290	1.91786537818643	3.27704438701776	2.35275916987647	8.98562971412446	8.76557849310733	1.75436495527484	3.85813567085995	0.340124749115065	3.89695825483231	8.80430038584374
4.90658071783372	4.41688845309652	8.75813839029804	4.51568181093334	1.14983168855986	5.32258172495056	4.69904386311318	1.84592722514040	6.13652364049321	9.05298438364697	3.23164666564973	9.16664777440364	6.10486903214436	5.35417420985506	0.0320705121121179	5.63525514247730	7.26784267515872	6.18534366971934	7.01721418078017	2.42094840192117
3.65656186257803	7.97656329440903	4.83950389812478	2.83776335718313	0.825707897244924	2.12151237651065	9.32901147267347	0.420230229477961	9.72009007945684	7.28396713009364	9.33363476862070	6.29247680611301	5.95810436727333	7.55166866592859	4.29437411805136	8.13498210624483	9.67253934176515	3.61377133617230	2.14784347126854	6.96823316116929
6.13785410804039	1.20493777678604	1.94210624121535	5.47735545344992	0.190098971099495	6.84390929877125	7.91717329677493	4.45642015571468	8.56158915809978	6.55715625585045	6.67618598418268	0.718251768957663	5.35021169998628	4.16722121958315	3.38935563140955	9.49024461382047	9.70237118400465	1.40467190537346	4.99448393892076	2.68449598034840
6.53448336805900	8.27361155800560	9.81334797336848	9.71439466525646	0.872258188340072	3.88160810976569	4.94275965284496	3.95741477753160	3.84891746645172	6.16215252165537	7.51399998751805	6.78707480090608	6.52011472185380	0.241277313744011	7.85716026839938	6.49580454302892	6.26495337217440	1.28375867874527	0.556304889956643	4.40792462658529
2.13981372333978	7.46287405710920	9.02632540968825	1.48792824277918	4.14125415447404	2.29595230161573	0.136719462301893	9.70176244719239	2.73125572174325	2.13614148441000	9.72795842915455	3.59388823280066	7.58678423303028	2.00170880401206	7.71120435927037	1.98634960603287	8.51590199862832	0.360134468618486	0.354883019680793	0.962506089645945
5.58709557067706	5.86822226311564	6.27811197023507	8.68318152214664	4.42025004982225	5.75133222218272	2.40215066301545	6.69351094762089	8.34462237869957	7.07738023958429	4.27909962056768	1.53498624372378	3.05872113526422	2.26596439837587	6.58449257993830	0.824863089887310	2.88775380342380	4.01865856420651	4.89304861872392	2.99101951363799
9.56305697259927	3.02986912217345	3.68959710710898	4.88420542207387	8.56215279057663	1.30771395684225	4.37881022322420	7.30173335721901	4.92245305798411	1.87489258641885	3.02633564268655	0.496252624755480	2.94189884673659	5.58167746218104	3.90633960804595	3.66615389645904	3.77410100552585	9.73218866862622	2.94843551807108	9.64027961217740
